date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2018-07-31 17:01:41,FleetFeetChgo,,0,0,3,"Pegasus. Turbocharged 🚀. The new Nike Zoom Pegasus Turbo, featuring the same Nike ZoomX foam as the Vaporfly 4%. Available in-store 8/2. Learn more: http://www.fleetfeetchicago.com/news/breaking-down-the-hyped-nike-zoom-pegasus-turbo",,,,1024339328695238658,https://twitter.com/FleetFeetChgo/status/1024339328695238658
2018-07-31 04:13:56,Wavey1S,,0,0,0,"Nike WMNS Zoom Pegasus Turbo Barely Grey release on Aug 2, 2018 for $180 via @kicksonfire #KoFapp https://kickson.fr/zwtBr",,@kicksonfire,#KoFapp,1024146116311502849,https://twitter.com/Wavey1S/status/1024146116311502849
2018-07-31 00:22:14,FleetFeetMenlo,,0,1,5,"Designed to fly. The new Nike Zoom Pegasus Turbo. We’ll have these available in store 8/2! #fleetfeet #PegasusTurbo #WeFlyMenloPark #bayarearunning #nikerunning #fleetfeetmenlopark",,,#fleetfeet #PegasusTurbo #WeFlyMenloPark #bayarearunning #nikerunning #fleetfeetmenlopark,1024087805956218880,https://twitter.com/FleetFeetMenlo/status/1024087805956218880
2018-07-31 00:16:00,insidesolekorea,,0,0,1,"[発売情報] #releasedate Wmns Nike Zoom Pegasus Turbo Drop Korea 2 Aug. Retail Price is 219,000 won via Nike #nike #pegasusturbo #runner #running",,,#releasedate #nike #pegasusturbo #runner #running,1024086238125412352,https://twitter.com/insidesolekorea/status/1024086238125412352
2018-07-31 00:07:43,insidesolekorea,,0,0,1,"[発売情報] #releasedate Nike Zoom Pegasus Turbo Drop Korea 2 Aug. Retail Price is 219,000 won via Nike #nike #pegasusturbo #runner #run #running",,,#releasedate #nike #pegasusturbo #runner #run #running,1024084154558738433,https://twitter.com/insidesolekorea/status/1024084154558738433
2018-07-30 22:39:14,kcmiller85,,1,0,0,"@FFFoxValley Will you guys have the Nike Zoom Pegasus Turbo in store on 8/2?",,@FFFoxValley,,1024061887166795776,https://twitter.com/kcmiller85/status/1024061887166795776
2018-07-30 21:33:20,breezeSZN,,0,0,0,"Release Date: Nike Zoom Pegasus Turbo ” Black ” Debuts 8/2 http://bit.ly/2Kc0GNT",,,,1024045300707672065,https://twitter.com/breezeSZN/status/1024045300707672065
2018-07-30 21:33:17,100Gbytes,,0,0,0,"Release Date: Nike Zoom Pegasus Turbo ” Black ” Debuts 8/2 http://bit.ly/2Kc0GNT",,,,1024045290960113665,https://twitter.com/100Gbytes/status/1024045290960113665
2018-07-30 21:33:15,cnsmntfuture,,0,0,0,"Release Date: Nike Zoom Pegasus Turbo ” Black ” Debuts 8/2 http://bit.ly/2Kc0GNT",,,,1024045282294751237,https://twitter.com/cnsmntfuture/status/1024045282294751237
2018-07-30 20:30:10,fleetfeetmad,,0,0,1,"The new Nike Zoom Pegasus Turbo, featuring the same Nike ZoomX foam as the Vaporfly 4%. Available in store on 8/2! #PegasusTurbo #fleetfeet",,,#PegasusTurbo #fleetfeet,1024029405830688768,https://twitter.com/fleetfeetmad/status/1024029405830688768
2018-07-30 17:50:38,HeartbreakRunCo,,0,0,1,"Available in limited quantities at all Heartbreak locations on 8/2. The Nike Zoom Pegasus Turbo! Are you ready to fly? #heartbeakersrun #PegasusTurbo #nikerunning",,,#heartbeakersrun #PegasusTurbo #nikerunning,1023989258867093505,https://twitter.com/HeartbreakRunCo/status/1023989258867093505
2018-07-29 15:53:00,nikestore,znorthface,1,0,0,"The Zoom Pegasus Turbo released via the Nike App earlier last week. They'll be hitting our site again on 8.2. Keep an eye out here for updates: http://gonike.me/6014DsRj6",,,,1023597267532632064,https://twitter.com/nikestore/status/1023597267532632064
2018-07-29 12:52:29,FleetFeetBuff,,0,1,0,"4 DAYS UNTIL- The NEW Nike Zoom Pegasus Turbo is in our stores 8/2! Designed to Fly! Featuring the same Nike ZoomX foam as the Vaporfly 4%. Limited Quantities Available - email kelly@fleetfeetrochester.com to guarantee your size #fleetfeet #PegasusTurbo #WeFlyBuffalo",,,#fleetfeet #PegasusTurbo #WeFlyBuffalo,1023551838971461632,https://twitter.com/FleetFeetBuff/status/1023551838971461632
2018-07-29 12:51:35,fleetfeetroc,,0,1,0,"4 DAYS UNTIL- The NEW Nike Zoom Pegasus Turbo is in our stores 8/2! Designed to Fly! Featuring the same Nike ZoomX foam as the Vaporfly 4%. Limited Quantities Available - email kelly@fleetfeetrochester.com to guarantee your size #fleetfeet #PegasusTurbo #WeFlyRochester",,,#fleetfeet #PegasusTurbo #WeFlyRochester,1023551611501731840,https://twitter.com/fleetfeetroc/status/1023551611501731840
2018-07-28 19:35:27,FleetFeetRVA,,0,1,1,"Every day fast. The new Nike Zoom Pegasus Turbo, featuring the same Nike ZoomX foam as the Vaporfly 4%. Available in-store 8/2. #fleetfeet #PegasusTurbo",,,#fleetfeet #PegasusTurbo,1023290859217989633,https://twitter.com/FleetFeetRVA/status/1023290859217989633
2018-07-28 13:03:15,FleetFeetBuff,,0,1,3,"FIVE DAYS until THIS!! The new Nike Zoom Pegasus Turbo! In stores 8/2 - pre-order and guarantee your size by emailing kelly@fleetfeetrochester.com. Everyday Fast! Designed to Fly! Featuring the same Nike ZoomX foam as the Vaporfly 4%. #fleetfeet #PegasusTurbo #WeFlyBuffalo",,,#fleetfeet #PegasusTurbo #WeFlyBuffalo,1023192159145680896,https://twitter.com/FleetFeetBuff/status/1023192159145680896
