date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-08-07 19:36:51,lavidaretail,,0,0,0,"Check out what I just added to my closet on Poshmark: NIKE ZOOM PEGASUS TURBO 2 Black/Plum/Gold. https://poshmark.com/listing/5f2dacc36f6c91c1babd2065?utm_campaign=referral_code%3DLALJ1215&amp;utm_source=tw_sh&amp;utm_content=feature%3Dsh_li_cl_ios%26rfuid%3Dext1%3Ad0544cff-6b6f-439f-ae18-244515add987%26ext_trk%3Dbranch via @poshmarkapp #shopmycloset",,@Poshmarkapp,#shopmycloset,1291820618917191681,https://twitter.com/lavidaretail/status/1291820618917191681
2020-08-07 10:01:54,eo_sneakers,,0,0,0,"🔥Price : IDR 600.000,-🔥 • NIKE ZOOM X PEGASUS 2 TURBO ""GREEN"" • PREMIUM HIGH QUALITY • SIZE 40 41 42 43 44. __________________________________________________ ➡️ FREE ONGKIR ➡️ REAL PICTURE ➡️ WRAPPER ➡️ BNIB (Brand… https://www.instagram.com/p/CDlYESogveQ/?igshid=1cketzljsc9h3",,,,1291675929757077504,https://twitter.com/eo_sneakers/status/1291675929757077504
2020-08-07 02:45:28,Jmoeschl7,SneakerAdmirals,0,0,1,"Nike Zoom Pegasus Turbo 2 are nice too.",,,,1291566099721486336,https://twitter.com/Jmoeschl7/status/1291566099721486336
2020-08-05 19:25:08,ccvsneaker,,0,0,0,"Nike zoom Pegasus turbo 2 For sale - 95$dead stock FREE SHIPPING Size 9.5. Dm me if interested #nike #nikeshoes #nikerunning #nikeairforce1 #runningshoes",,,#nike #nikeshoes #nikerunning #nikeairforce1 #runningshoes,1291092897744457728,https://twitter.com/ccvsneaker/status/1291092897744457728
2020-08-05 18:33:10,nictitate,EPanzhinskiySci,1,0,0,"Pegasus Turbo 2. Zoom fly’s are tougher, I have 5-600 miles on mine and they’re still good.",,,,1291079820047036416,https://twitter.com/nictitate/status/1291079820047036416
2020-08-05 18:30:36,DanBotteh09,,0,0,0,"Check out what I just added to my closet on Poshmark: Nike Women’s Zoom Pegasus Turbo 2. https://poshmark.com/listing/5f1c80c560fdedc1f7ec2f49?utm_campaign=referral_code%3DDALCOWBOYS91&amp;utm_source=tw_sh&amp;utm_content=feature%3Dsh_li_el_ios%26rfuid%3Dext1%3Ad307f56d-dd7e-4f71-a620-4dd53835a381%26ext_trk%3Dbranch via @poshmarkapp #shopmycloset",,@Poshmarkapp,#shopmycloset,1291079173302231041,https://twitter.com/DanBotteh09/status/1291079173302231041
2020-08-03 18:20:48,JamieRath,,1,0,0,"@Nike Hey Nike, long time supporter, first time caller. I recently purchased the Nike Zoom X (Pegasus Turbo 2) and the sole is already falling off. Is this a common problem or am I just that fast? 💨 ",,@Nike,,1290351931085533184,https://twitter.com/JamieRath/status/1290351931085533184
2020-08-03 16:28:20,DanBotteh09,,0,0,0,"Check out what I just added to my closet on Poshmark: Nike Women’s Zoom Pegasus Turbo 2. https://poshmark.com/listing/5f1c80c560fdedc1f7ec2f49?utm_campaign=referral_code%3DDALCOWBOYS91&amp;utm_source=tw_sh&amp;utm_content=feature%3Dsh_li_el_ios%26rfuid%3Dext1%3Ad307f56d-dd7e-4f71-a620-4dd53835a381%26ext_trk%3Dbranch via @poshmarkapp #shopmycloset",,@Poshmarkapp,#shopmycloset,1290323626193870848,https://twitter.com/DanBotteh09/status/1290323626193870848
2020-08-01 16:09:38,cooneydj,,1,0,0,"@Nike I bought a pair of Nike Pegasus zoom turbo 2 and the sole has come off within 3 months? Are they still under warranty? ",,@Nike,,1289594143854006272,https://twitter.com/cooneydj/status/1289594143854006272
2020-07-29 19:56:46,KingRup10,,2,0,0,"Nike Zoom Pegasus Turbo 2 have been my fav running shoes yet. I’m a buy another pair. #Nike",,,#Nike,1288564141012193285,https://twitter.com/KingRup10/status/1288564141012193285
