date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2019-07-31 23:48:22,snkr_twitr,,0,0,10,"$120 + free shipping w/code PLAY30 WMNS Nike Air Max 270 React ‘Electro Green’ https://bit.ly/319sqeZ #AD",,,#AD,1156713244016254976,https://twitter.com/snkr_twitr/status/1156713244016254976
2019-07-31 23:47:47,SOLELINKS,,1,4,28,"Ad: Nike Air Max 270 React 'Hyper Jade' on sale for $120 + FREE shipping, use code PLAY30 =&gt; http://bit.ly/32y4P9g",,,,1156713095756075008,https://twitter.com/SOLELINKS/status/1156713095756075008
2019-07-31 23:41:39,snkr_twitr,,2,0,9,"$120 + free shipping w/code PLAY30 Nike Air Max 270 React ‘Hyper Jade’ https://bit.ly/2Kflm9F #AD",,,#AD,1156711551375511552,https://twitter.com/snkr_twitr/status/1156711551375511552
2019-07-31 23:39:01,Heskicks,,2,0,6,"AD: $120 shipped! Nike Air Max 270 React w code PLAY30 https://bit.ly/316EDkq #heskicks",,,#heskicks,1156710888931385344,https://twitter.com/Heskicks/status/1156710888931385344
2019-07-31 23:15:02,SneakerShouts,,0,4,6,"ENDS TONIGHT 🚨 40% OFF + free shipping on the Nike Air Max 270 ""Have a Nike Day"" BUY HERE: http://bit.ly/2TWr5s6",,,,1156704855035142144,https://twitter.com/SneakerShouts/status/1156704855035142144
2019-07-31 23:00:00,IcySoleOnline,,0,0,1,"$15 OFF the Nike Air Max 270 React ""OREO"" with code 15SUMMER applied in cart!#ad MENS: http://bit.ly/314v4CE WOMENS: http://bit.ly/2ys3hQw",,,#ad,1156701072850862081,https://twitter.com/IcySoleOnline/status/1156701072850862081
2019-07-31 23:00:00,endclothing,,0,0,6,"The @nike Air Max 270 React W is available online now (£139). http://end.global/8oi",,@Nike,,1156701072330653697,https://twitter.com/endclothing/status/1156701072330653697
2019-07-31 23:00:00,endclothing,,0,0,7,"The @nike Air Max 270 React is available online now (£139). http://end.global/8oh",,@Nike,,1156701071357763584,https://twitter.com/endclothing/status/1156701071357763584
2019-07-31 22:54:51,hallwayfinds,,1,0,2,"🔦/💡/ @Nike Strips Back Air Max 270 React With ""Summit White"" Colorway #hallwayfindsinspiration https://hypebeast.com/?post=4668496",,@Nike,#hallwayfindsinspiration,1156699776500588544,https://twitter.com/hallwayfinds/status/1156699776500588544
2019-07-31 22:08:03,YaBaaaby,,0,0,0,"Nike got some crazy colors in them air max 270 react 😍",,,,1156687999364685825,https://twitter.com/YaBaaaby/status/1156687999364685825
