date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2018-07-31 18:50:07,thesolesupplier,,1,3,19,"Nike teases the Air Max 720 https://thesolesupplier.co.uk/news/nike-teases-air-max-720/",,,,1024366613032779776,https://twitter.com/thesolesupplier/status/1024366613032779776
2018-07-31 15:45:07,SneakerNews,,0,10,75,"Nike adds the 720 to its Air Max family https://snkrne.ws/2LpEllv",,,,1024320058200412160,https://twitter.com/SneakerNews/status/1024320058200412160
2018-07-31 15:22:54,turkkonamomi,,0,0,0,"Your Very First Look at Nike's New Air Max 720 Model https://hypebeast.com/2018/7/nike-air-max-720-first-look",,,,1024314466194751488,https://twitter.com/turkkonamomi/status/1024314466194751488
2018-07-30 23:01:01,QuibellPaul,,0,0,0,"Futuristic Nike ‘Air Max 720’ Sneakers Look Like Something Out Of A Video Game — DesignTAXI https://buff.ly/2LwKXyq",,,,1024067366861393920,https://twitter.com/QuibellPaul/status/1024067366861393920
2018-07-30 19:00:48,Cornerstreetfr,,0,0,1,"Nike Air Max 720 : https://www.cornerstreet.fr/blog/premiere-image-nike-air-max-720/ #blog #airmax720 #nike",,,#blog #airmax720 #nike,1024006914223550464,https://twitter.com/Cornerstreetfr/status/1024006914223550464
2018-07-30 18:08:32,ko_go_to,,0,2,1,"Nike Air Max 720 ・Release date：2019？ Nike releases a teaser image of Air Max 720, the latest work that takes genealogy of Air #nike #air #airmax720",,,#nike #air #airmax720,1023993763696234496,https://twitter.com/ko_go_to/status/1023993763696234496
2018-07-30 14:32:41,Kickz2fire,,0,0,0,"#WearTesters The Nike Air Max 720 Surfaces in Engineered Mesh Build http://bit.ly/2mQV6ai",,,#WearTesters,1023939439918235649,https://twitter.com/Kickz2fire/status/1023939439918235649
2018-07-30 14:32:36,WearTesters,,0,1,8,"The Nike Air Max 720 Surfaces in Engineered Mesh Build » https://weartesters.com/nike-air-max-720-surfaces-engineered-mesh-build/",,,,1023939422474186753,https://twitter.com/WearTesters/status/1023939422474186753
2018-07-30 14:32:16,Nightwing2303,,2,2,7,"The Nike Air Max 720 Surfaces in Engineered Mesh Build ",,,,1023939337816350720,https://twitter.com/Nightwing2303/status/1023939337816350720
2018-07-30 13:21:33,H365_,,0,0,0,"Nike Air Max 720 http://dlvr.it/QdF6BV",,,,1023921541568843776,https://twitter.com/H365_/status/1023921541568843776
2018-07-30 13:11:15,wickednote,,0,0,0,"Nike Air Max 720 https://ift.tt/2OspUej #news #sneakers #kicks #Sneakers.fr",,,#news #sneakers #kicks #Sneakers,1023918946561474561,https://twitter.com/wickednote/status/1023918946561474561
2018-07-30 11:49:22,WeMoveInSilence,,0,0,1,"First Look: Nike Air Max 720 https://www.sneakerfiles.com/nike-air-max-720-colorways-release-date/ via @sneakerfiles",,@sneakerfiles,,1023898343829897219,https://twitter.com/WeMoveInSilence/status/1023898343829897219
2018-07-30 10:31:37,Kickz2fire,,0,0,0,"#TheDropDate The Swoosh Teases a New Member of the Air Max Family with the Nike Air Max 720 http://bit.ly/2K6TJgY",,,#TheDropDate,1023878773907832832,https://twitter.com/Kickz2fire/status/1023878773907832832
2018-07-30 04:21:06,MrKongovi,,0,0,0,"Futuristic Nike ‘Air Max 720’ Sneakers Look Like Something Out Of A Video Game http://dlvr.it/QdBqBx",,,,1023785530926948352,https://twitter.com/MrKongovi/status/1023785530926948352
2018-07-30 04:15:51,IAMLIAMROBERTS,,0,0,0,"Futuristic Nike ‘Air Max 720’ Sneakers Look Like Something Out Of A Video Game https://ift.tt/2OtnhZx",,,,1023784210602098689,https://twitter.com/IAMLIAMROBERTS/status/1023784210602098689
2018-07-30 00:25:05,CisnacStore,,0,0,0,"Revealed: Nike's Air Max 720 http://dlvr.it/QdBCgw",,,,1023726134767247360,https://twitter.com/CisnacStore/status/1023726134767247360
2018-07-29 22:26:03,solebrothers_,,0,0,0,"First Look at the Nike Air Max 720!: http://youtu.be/F4h1mLqQZic?a via @YouTube",,@YouTube,,1023696181283708931,https://twitter.com/solebrothers_/status/1023696181283708931
2018-07-29 21:38:01,Swidlife,,1,3,18,"Nike teases the Air Max 720 featuring full-length air cushioning. https://bit.ly/2mSBZgm",,,,1023684094348021760,https://twitter.com/Swidlife/status/1023684094348021760
2018-07-29 18:36:22,SpacemanFri,,0,0,1,"The Air Max 720...Images have already begun to surface ( Via zou Xun) . . . . . #sneakerhead #boostvibes #fashion #solesupplier #mensfashion #nike #airmax #hypefeet #outfittoss… https://www.instagram.com/p/Bl02sdaFllo/?utm_source=ig_twitter_share&amp;igshid=1efjeaqtl640x",,,#sneakerhead #boostvibes #fashion #solesupplier #mensfashion #nike #airmax #hypefeet #outfittoss,1023638377869008896,https://twitter.com/SpacemanFri/status/1023638377869008896
2018-07-29 17:31:08,fashiongenus,,0,0,0,"Here’s Your First Look at Nike’s Air Max 720 https://goo.gl/z6AUDt #fashion #retweetplease",,,#fashion #retweetplease,1023621963607101447,https://twitter.com/fashiongenus/status/1023621963607101447
