date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2018-07-31 08:16:25,2SpiritRanch,,0,0,0,"Nike Men's Air Jordan 1 Mid Green / University Gold-White-Black Size 11 http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&amp;toolid=10039&amp;campid=5338245860&amp;item=202386753066&amp;vectorid=229466&amp;lgeo=1",,,,1024207139227742210,https://twitter.com/2SpiritRanch/status/1024207139227742210
2018-07-30 23:11:52,Kickclusive,,0,0,0,"[in stock] Nike Air Jordan retro 1 mid reverse new love men sz 7.5-13 $109 in store or online Follow our Stock page for all inventory! New and old! kickclusive.sales Make a purchase At… https://www.instagram.com/p/Bl37BNdFo1p/?utm_source=ig_twitter_share&amp;igshid=1ohmk7uh2j87x",,,,1024070097172934656,https://twitter.com/Kickclusive/status/1024070097172934656
2018-07-30 08:02:02,SneakerPerks,,0,6,3,"Nike Air Jordan 1 Mid Men's White is now available to purchase with free shipping BUY HERE https://buff.ly/2KfbD5q",,,,1023841131988176897,https://twitter.com/SneakerPerks/status/1023841131988176897
2018-07-30 07:17:00,fashionfiend,,0,5,1,"Nike Air Jordan 1 Mid Men's White is now available to purchase with free shipping BUY HERE https://buff.ly/2KfbD5q",,,,1023829800203563009,https://twitter.com/fashionfiend/status/1023829800203563009
2018-07-30 02:02:00,Air23talk,,0,0,0,"Nike Air Jordan 1 Mid Men's White is now available to purchase with free shipping BUY HERE https://buff.ly/2KfbD5q",,,,1023750527480418304,https://twitter.com/Air23talk/status/1023750527480418304
2018-07-29 23:49:00,SneakerFactsHQ,,0,3,1,"Nike Air Jordan 1 Mid Men's White is now available to purchase with free shipping BUY HERE https://buff.ly/2KfbD5q",,,,1023717055361630209,https://twitter.com/SneakerFactsHQ/status/1023717055361630209
2018-07-28 17:35:00,kosmosstore,,0,0,0,"The Nike Air Jordan 1 Mid is available in store &amp; online - worldwide shipping! 😉 Shop here -&gt; https://bit.ly/2KKP1K4",,,,1023260547691753472,https://twitter.com/kosmosstore/status/1023260547691753472
2018-07-28 04:33:12,Somakui1,,0,0,0,"Nike Air Jordan 1 Mid Black Leather Shoes Size 11 $49.00 via eBay https://ift.tt/2uUVYiR",,,,1023063799513972736,https://twitter.com/Somakui1/status/1023063799513972736
2018-07-26 18:28:09,jeaniuscloset,,0,0,1,"#GETFRESH #USA 🇺🇸 New Era Dallas Cowboys Snapback Hudson USA Black Polo M Society Black Stripe Shorts Nike Air Jordan 1 Mid Gym Red Sneakers Big and Tall sizes available Ways to… https://www.instagram.com/p/BltHXx8By4n/?utm_source=ig_twitter_share&amp;igshid=1hgwwchuw3eee",,,#GETFRESH #USA,1022549146299969538,https://twitter.com/jeaniuscloset/status/1022549146299969538
2018-07-25 14:37:37,hypekids_,,1,9,76,"#hypekids: Orange dreamsicle perfection. 🍊 Shoe: Nike Air Jordan 1 Mid Price: $50 USD Where to buy: https://hypb.st/isbqc Photo: @kicks_usa",,@kicks_usa,#hypekids,1022128743014428672,https://twitter.com/hypekids_/status/1022128743014428672
2018-07-24 15:15:31,Japan_Game,,0,0,0,"Check out NIKE AIR JORDAN 1 MID GRED/BK 554724-610 JAPAN import Japanese #Nike #BasketballShoes http://www.ebay.com/itm/-/142881397506?roken=cUgayN&amp;soutkn=KxKXU5 via @eBay",,@eBay,#Nike #BasketballShoes,1021775894958895104,https://twitter.com/Japan_Game/status/1021775894958895104
2018-07-24 10:54:00,PRECIOUS_PLACE_,,0,0,0,"★BLOG更新 NIKE AIR JORDAN 1 MID ""Pure Platinum"" ★ #海外限定 #ナイキ #ジョーダン1 #ミッド #スニーカー #NIKE #AIRJORDAN1 #MID #PurePlatinum #日本未発売 #白 #メンズ #ピュアプラチナム https://ameblo.jp/precious-place-blog/entry-12393066261.html",,,#NIKE #AIRJORDAN1 #MID #PurePlatinum,1021710079349936128,https://twitter.com/PRECIOUS_PLACE_/status/1021710079349936128
2018-07-24 06:40:05,PRECIOUS_PLACE_,,0,0,1,"NIKE AIR JORDAN 1 MID ""Pure Platinum"" ( 554724-108 ) #海外限定 #ナイキ #ジョーダン1 #ミッド #スニーカー #NIKE #AIRJORDAN1 #MID PurePlatinum #日本未発売 #白 #メンズ #レディース #ピュアプラチナム #大阪 #堀江 #北堀江 #sneaker #instagood #kicks #kickstagram... https://www.facebook.com/210757758954517/posts/2007402409290034/",,,#NIKE #AIRJORDAN1 #MID #sneaker #instagood #kicks #kickstagram,1021646183050211328,https://twitter.com/PRECIOUS_PLACE_/status/1021646183050211328
2018-07-24 06:04:33,securedtheitem,,0,0,0,"Nike Air Jordan 1 MID (Black / Orange Peel) 554724 2018-07-24 06:04:32 https://www.allikestore.com/default/nike-air-jordan-1-mid-royal-blue-white-554724-114.html",,,,1021637238092791809,https://twitter.com/securedtheitem/status/1021637238092791809
2018-07-24 01:17:40,kinetics_tokyo,,0,0,1,"【NEW ARRIVAL】NIKE AIR JORDAN 1 MID(BLACK/ORANGE PEEL-SAIL) #nike #airjordan #airjordan1 #ナイキ #エアジョーダン #エアジョーダン1 #スニーカー https://buff.ly/2LKz5Fg",,,#nike #airjordan #airjordan1,1021565043786350593,https://twitter.com/kinetics_tokyo/status/1021565043786350593
2018-07-23 22:52:23,RTPSEO,,0,0,0,"Nike Air Jordan 1 Retro Mid New Love OG Black Yellow Size 9 http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&amp;toolid=10039&amp;campid=5338259873&amp;item=283069471244&amp;vectorid=229466&amp;lgeo=1",,,,1021528479014297600,https://twitter.com/RTPSEO/status/1021528479014297600
2018-07-23 17:35:00,kosmosstore,,0,0,1,"The Nike Air Jordan 1 MID is available in store &amp; online - worldwide shipping! 👍 Shop here -&gt; https://bit.ly/2KKP1K4",,,,1021448608800002049,https://twitter.com/kosmosstore/status/1021448608800002049
