date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2018-07-18 03:47:49,SportsAgentCD,,0,0,4,"Thankful.. ❤️💖🖤🧡 1. Nike Epic React Flyknit 2. Nike Air Vapormax Flyknit 2 3. Nike Son of Force 4. Cole Haan Zerogrand Wing OX https://www.instagram.com/p/BlW8Q3glVOQ/?utm_source=ig_twitter_share&amp;igshid=1rv1iv1oobjkn",,,,1019428500996931584,https://twitter.com/SportsAgentCD/status/1019428500996931584
2018-07-17 17:00:30,OffspringShoes,,0,1,9,"Arriving at London @Selfridges this week | @Nike Be True Collection | Air Vapormax Plus, Zoom Fly, React Flyknit | ranging from a UK 3.5 - 12 |£130.00 - £185.00 | #nike #BeTrue #comingsoon #offspringhq",,@Selfridges @Nike,#nike #BeTrue #comingsoon #offspringhq,1019265598101098496,https://twitter.com/OffspringShoes/status/1019265598101098496
2018-07-12 07:37:15,CaminoTV,,1,7,48,"🔥RAPPEL RELEASE🔥 NIKE AIR VAPORMAX FLYKNIT RED OBSIDIAN ↙️ 1. https://bit.ly/2mccEh7 @NikeFrance 2. https://bit.ly/2m5Ujlu @sneakersnstuff 3. https://bit.ly/2pgRO0O @sizeofficial PRIX : 210€ 💶 📸 titoloshop (ig) @NikeFrance",,@NikeFrance @sneakersnstuff @sizeofficial @NikeFrance,,1017311911824805888,https://twitter.com/CaminoTV/status/1017311911824805888
2018-06-21 06:55:00,sneakers_actus,,0,1,0,"Le pack Nike Betrue 2018 dispo à 9H : 1/Air Max 270 Betrue =&gt; http://bit.ly/2I3ffCd 2/Vapormax Plus Betrue =&gt; http://bit.ly/2I1FQzJ 3/Zoom Fly Betrue =&gt; http://bit.ly/2K5McTA 4/Epic React Flyknit Betrue =&gt; http://bit.ly/2tnKh2t",,,,1009691134572953600,https://twitter.com/sneakers_actus/status/1009691134572953600
2018-06-12 03:34:22,JUSTTYPER,,0,0,0,"Did the Nike Volt Vapor Max get pushed? What about the Flyknit 3’s?",,,,1006379154428833797,https://twitter.com/JUSTTYPER/status/1006379154428833797
2018-06-08 08:00:08,OffspringShoes,,0,0,4,"Launching Today | @Nike Air Vapormax Flyknit Utility | Light Bone | London @Selfridges Only | UK 3.5 - 12 | £170.00 | #nike #vapormaxutility #offspringhq",,@Nike @Selfridges,#nike #vapormaxutility #offspringhq,1004996483375083520,https://twitter.com/OffspringShoes/status/1004996483375083520
2018-06-06 05:05:04,KicksDeals,,0,3,14,"💥 Ending TONIGHT at 3:59 am CT, the 'Dusty Cactus' Nike Air VaporMax Flyknit 2 is 20% OFF at $152 + FREE US shipping: http://bit.ly/2HgUoLm (use promo code JUNE20)",,,,1004227651945615360,https://twitter.com/KicksDeals/status/1004227651945615360
2018-06-06 04:40:04,KicksDeals,,0,3,53,"🚨 LAST CALL to save 20% on the white/black Nike Air VaporMax Flyknit 2 at $152 + FREE US shipping! http://bit.ly/2sybuyU (use promo code JUNE20) ends TONIGHT 3:59 am CT ",,,,1004221360179163136,https://twitter.com/KicksDeals/status/1004221360179163136
2018-05-07 16:50:31,SoleSavy,,2205,1959,2363,"🚨🚨🚨 Today we’re giving you a chance to win a pair of Off-White x Nike Air VaporMax Flyknit “Triple White” for free in your size! CANADA ONLY. Entry is simple! 1. Make sure you are following @solesavyca 2. Like this tweet 3. Retweet this tweet 4. Comment below with your size! ",,@SoleSavyca,,993533547561476098,https://twitter.com/SoleSavy/status/993533547561476098
2018-05-03 00:40:58,citygear,,0,13,57,"#ReleaseReminder The @Nike Air Vapormax Flyknit 2.0 drops 5/3 in-stores and online: https://www.citygear.com/nike-air-vapormax-flyknit-2-17.html",,@Nike,#ReleaseReminder,991840003335471104,https://twitter.com/citygear/status/991840003335471104
2018-05-02 21:23:51,ExtraButter,,0,2,11,"Nike Air Vapormax Flyknit 2.0 ""Wolf Grey"" ($190) Releasing Thursday, 5/3 at 124B Allen Street. #Nike #vapormax ",,,#Nike #vapormax,991790394802307072,https://twitter.com/ExtraButter/status/991790394802307072
2018-05-02 14:51:24,Reynolds_N_Sons,,0,0,0,"Releasing tomorrow, 5/3, is the Racer Blue Nike Air Vapormax Flyknit 2.… https://www.instagram.com/p/BiR2_qcjvJV/?utm_source=twitter",,,,991691634013327360,https://twitter.com/Reynolds_N_Sons/status/991691634013327360
2018-05-02 12:39:36,atmos_tokyo,,0,4,23,"NIKE AIR VAPORMAX FLYKNIT 2 DARK GREY/BLACK-WOLF GREY-BLACK 2018.5.3 9:00 RELEASE https://buff.ly/2Kqq4AV",,,,991658464169660417,https://twitter.com/atmos_tokyo/status/991658464169660417
2018-05-01 22:52:16,sneakerjunkies,,0,0,0,"Releasing Thursday 5/3 Nike Air Vapormax Flyknit 2 Racer Blue Total Crimson… https://www.instagram.com/p/BiQJOyDFouk/?utm_source=twitter",,,,991450257555795969,https://twitter.com/sneakerjunkies/status/991450257555795969
